zipcode,type,decommissioned,city,state_code,county,world_region,country,latitude,longitude
86427,PO BOX,0,Fort Mohave,AZ,Mohave County,,US,35.01,-114.58
86429,STANDARD,0,Bullhead City,AZ,Mohave County,,US,35.14,-114.49
86430,PO BOX,0,Bullhead City,AZ,Mohave County,,US,35.28,-114.49
86431,PO BOX,0,Chloride,AZ,Mohave County,,US,35.39,-114.21
86432,PO BOX,0,Littlefield,AZ,Mohave County,,US,36.9,-113.94
86433,PO BOX,0,Oatman,AZ,Mohave County,,US,34.92,-114.35
86434,STANDARD,0,Peach Springs,AZ,Mohave County,,US,35.64,-113.61
86435,PO BOX,0,Supai,AZ,Coconino County,,US,36.15,-112.63
86436,STANDARD,0,Topock,AZ,Mohave County,,US,34.72,-114.44
86437,STANDARD,0,Valentine,AZ,Mohave County,,US,35.39,-113.62
86438,PO BOX,0,Yucca,AZ,Mohave County,,US,34.76,-114.01
86439,PO BOX,0,Bullhead City,AZ,Mohave County,,US,35.14,-114.56
86440,STANDARD,0,Mohave Valley,AZ,Mohave County,,US,34.86,-114.51
86441,STANDARD,0,Dolan Springs,AZ,Mohave County,,US,35.64,-114.31
86442,STANDARD,0,Bullhead City,AZ,Mohave County,,US,35.09,-114.57
86443,STANDARD,0,Temple Bar Marina,AZ,Mohave County,,US,36.02,-114.29
86444,STANDARD,0,Meadview,AZ,Mohave County,,US,35.98,-114.06
86445,STANDARD,0,Willow Beach,AZ,Mohave County,,US,35.77,-114.5
86446,PO BOX,0,Mohave Valley,AZ,Mohave County,,US,34.91,-114.54
86502,PO BOX,0,Chambers,AZ,Apache County,,US,35.14,-109.57
86503,STANDARD,0,Chinle,AZ,Apache County,,US,36.23,-109.57
86504,PO BOX,0,Fort Defiance,AZ,Apache County,,US,35.77,-109.11
86505,STANDARD,0,Ganado,AZ,Apache County,,US,35.67,-109.65
86506,PO BOX,0,Houck,AZ,Apache County,,US,35.36,-109.24
86507,PO BOX,0,Lukachukai,AZ,Apache County,,US,36.45,-109.27
86508,PO BOX,0,Lupton,AZ,Apache County,,US,35.29,-109.07
86510,PO BOX,0,Pinon,AZ,Navajo County,,US,36.2,-110.23
86511,PO BOX,0,Saint Michaels,AZ,Apache County,,US,35.55,-109.15
86512,PO BOX,0,Sanders,AZ,Apache County,,US,35.13,-109.29
86514,STANDARD,0,Teec Nos Pos,AZ,Apache County,,US,36.89,-109.37
86515,PO BOX,0,Window Rock,AZ,McKinley County,,US,35.69,-108.98
86520,PO BOX,0,Blue Gap,AZ,Apache County,,US,36.07,-109.98
86535,PO BOX,0,Dennehotso,AZ,Apache County,,US,36.8,-109.84
86538,PO BOX,0,Many Farms,AZ,Apache County,,US,36.39,-109.59
86540,PO BOX,0,Nazlini,AZ,Apache County,,US,35.92,-109.41
86544,PO BOX,0,Red Valley,AZ,Apache County,,US,36.61,-109.16
86545,PO BOX,0,Rock Point,AZ,Apache County,,US,36.66,-109.6
86547,PO BOX,0,Round Rock,AZ,Apache County,,US,36.53,-109.44
86555,STANDARD,1,Douglas,AZ,Cochise County,,US,31.38,-109.55
86556,PO BOX,0,Tsaile,AZ,Apache County,,US,36.27,-109.26
87001,STANDARD,0,Algodones,NM,Sandoval County,,US,35.38,-106.47
87002,STANDARD,0,Belen,NM,Valencia County,,US,34.65,-106.77
87004,STANDARD,0,Bernalillo,NM,Sandoval County,,US,35.31,-106.55
87005,STANDARD,0,Bluewater,NM,Cibola County,,US,35.27,-107.98
87006,STANDARD,0,Bosque,NM,Socorro County,,US,34.49,-106.84
87007,PO BOX,0,Casa Blanca,NM,Cibola County,,US,35.02,-107.51
87008,STANDARD,0,Cedar Crest,NM,Bernalillo County,,US,35.12,-106.41
87009,STANDARD,0,Cedarvale,NM,Torrance County,,US,34.37,-105.7
87010,STANDARD,0,Cerrillos,NM,Santa Fe County,,US,35.37,-106.14
87011,PO BOX,0,Claunch,NM,Lincoln County,,US,34.14,-105.99
87012,STANDARD,0,Coyote,NM,Rio Arriba County,,US,36.11,-106.66
87013,STANDARD,0,Cuba,NM,Sandoval County,,US,36.02,-106.95
87014,STANDARD,0,Cubero,NM,Cibola County,,US,35.08,-107.51
87015,STANDARD,0,Edgewood,NM,Santa Fe County,,US,35.08,-106.17
87016,STANDARD,0,Estancia,NM,Torrance County,,US,34.76,-106.06
87017,STANDARD,0,Gallina,NM,Rio Arriba County,,US,36.23,-106.85
87018,STANDARD,0,Counselor,NM,Sandoval County,,US,36.17,-107.56
87020,STANDARD,0,Grants,NM,Cibola County,,US,35.15,-107.83
87021,PO BOX,0,Milan,NM,Cibola County,,US,35.18,-107.89
87022,PO BOX,0,Isleta,NM,Bernalillo County,,US,34.9,-106.71
87023,STANDARD,0,Jarales,NM,Valencia County,,US,34.61,-106.76
87024,STANDARD,0,Jemez Pueblo,NM,Sandoval County,,US,35.61,-106.72
87025,STANDARD,0,Jemez Springs,NM,Sandoval County,,US,35.77,-106.68
87026,STANDARD,0,Laguna,NM,Valencia County,,US,35.03,-107.39
87027,STANDARD,0,La Jara,NM,Sandoval County,,US,36.08,-106.97
87028,STANDARD,0,La Joya,NM,Socorro County,,US,34.34,-106.84
87029,STANDARD,0,Lindrith,NM,Rio Arriba County,,US,36.3,-107.04
87031,STANDARD,0,Los Lunas,NM,Valencia County,,US,34.81,-106.73
87032,PO BOX,0,Mcintosh,NM,Torrance County,,US,34.85,-106.04
87034,PO BOX,0,Pueblo Of Acoma,NM,Cibola County,,US,34.9,-107.58
87035,STANDARD,0,Moriarty,NM,Torrance County,,US,35,-106.04
87036,STANDARD,0,Mountainair,NM,Torrance County,,US,34.52,-106.24
87037,PO BOX,0,Nageezi,NM,San Juan County,,US,36.26,-107.74
87038,PO BOX,0,New Laguna,NM,Cibola County,,US,35.09,-107.41
87040,PO BOX,0,Paguate,NM,Cibola County,,US,35.1,-107.38
87041,STANDARD,0,Pena Blanca,NM,Sandoval County,,US,35.57,-106.33
87042,STANDARD,0,Peralta,NM,Valencia County,,US,34.82,-106.68
87043,STANDARD,0,Placitas,NM,Sandoval County,,US,35.32,-106.46
87044,STANDARD,0,Ponderosa,NM,Sandoval County,,US,35.67,-106.64
87045,STANDARD,0,Prewitt,NM,McKinley County,,US,35.36,-108.04
87046,STANDARD,0,Regina,NM,Sandoval County,,US,36.18,-106.95
87047,STANDARD,0,Sandia Park,NM,Bernalillo County,,US,35.25,-106.29
87048,STANDARD,0,Corrales,NM,Sandoval County,,US,35.23,-106.62
87049,PO BOX,0,San Fidel,NM,Cibola County,,US,35.08,-107.59
87051,PO BOX,0,San Rafael,NM,Cibola County,,US,35.11,-107.88
87052,STANDARD,0,Santo Domingo Pueblo,NM,Sandoval County,,US,35.51,-106.36
87053,STANDARD,0,San Ysidro,NM,Sandoval County,,US,35.55,-106.77
87056,STANDARD,0,Stanley,NM,Santa Fe County,,US,35.14,-105.97
87059,STANDARD,0,Tijeras,NM,Bernalillo County,,US,35.08,-106.37
87060,PO BOX,0,Tome,NM,Valencia County,,US,34.74,-106.71
87061,PO BOX,0,Torreon,NM,Torrance County,,US,34.72,-106.29
87062,STANDARD,0,Veguita,NM,Socorro County,,US,34.51,-106.76
87063,STANDARD,0,Willard,NM,Torrance County,,US,34.59,-106.03
87064,STANDARD,0,Youngsville,NM,Rio Arriba County,,US,36.18,-106.55
87068,STANDARD,0,Bosque Farms,NM,Valencia County,,US,34.85,-106.7
87070,PO BOX,0,Clines Corners,NM,Torrance County,,US,35.02,-105.78
87072,PO BOX,0,Cochiti Pueblo,NM,Sandoval County,,US,35.61,-106.4
87083,STANDARD,0,Cochiti Lake,NM,Sandoval County,,US,35.65,-106.34
87101,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87102,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.08,-106.65
87103,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87104,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.1,-106.68
87105,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,34.98,-106.61
87106,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.06,-106.62
87107,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87108,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.07,-106.58
87109,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.15,-106.58
87110,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.58
87111,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.14,-106.49
87112,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.1,-106.52
87113,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.18,-106.59
87114,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.19,-106.69
87115,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87116,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.06,-106.54
87117,UNIQUE,0,Kirtland Afb,NM,Bernalillo County,,US,35.05,-106.59
87119,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87120,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.13,-106.75
87121,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.09,-106.9
87122,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.19,-106.5
87123,STANDARD,0,Albuquerque,NM,Bernalillo County,,US,35.07,-106.47
87124,STANDARD,0,Rio Rancho,NM,Sandoval County,,US,35.27,-106.66
87125,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87131,UNIQUE,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87144,STANDARD,0,Rio Rancho,NM,Sandoval County,,US,35.32,-106.71
87151,UNIQUE,0,Albuquerque,NM,Bernalillo County,,US,35.08,-106.65
87153,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87154,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87158,UNIQUE,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87165,PO BOX,1,Albuquerque,NM,Bernalillo County,,US,35.08,-106.64
87174,PO BOX,0,Rio Rancho,NM,Sandoval County,,US,35.27,-106.66
87176,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87181,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87184,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87185,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87187,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87190,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87191,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87192,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87193,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87194,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87195,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87196,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87197,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87198,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87199,PO BOX,0,Albuquerque,NM,Bernalillo County,,US,35.11,-106.62
87301,STANDARD,0,Gallup,NM,McKinley County,,US,35.52,-108.73
87302,UNIQUE,0,Gallup,NM,Mckinley County,,US,35.52,-108.73
87305,PO BOX,0,Gallup,NM,McKinley County,,US,35.38,-108.8
87310,PO BOX,0,Brimhall,NM,McKinley County,,US,35.8,-108.57
87311,PO BOX,0,Church Rock,NM,McKinley County,,US,35.53,-108.59
87312,STANDARD,0,Continental Divide,NM,McKinley County,,US,35.42,-108.32
87313,PO BOX,0,Crownpoint,NM,McKinley County,,US,35.68,-108.14
87315,STANDARD,0,Fence Lake,NM,Cibola County,,US,34.65,-108.67
87316,PO BOX,0,Fort Wingate,NM,McKinley County,,US,35.46,-108.54
87317,STANDARD,0,Gamerco,NM,McKinley County,,US,35.57,-108.76
87319,PO BOX,0,Mentmore,NM,McKinley County,,US,35.47,-108.95
87320,PO BOX,0,Mexican Springs,NM,McKinley County,,US,35.78,-108.8
87321,STANDARD,0,Ramah,NM,McKinley County,,US,35.13,-108.49
87322,PO BOX,0,Rehoboth,NM,McKinley County,,US,35.53,-108.65
87323,STANDARD,0,Thoreau,NM,McKinley County,,US,35.4,-108.22
87325,STANDARD,0,Tohatchi,NM,McKinley County,,US,35.85,-108.75
87326,PO BOX,0,Vanderwagen,NM,McKinley County,,US,35.26,-108.8
87327,PO BOX,0,Zuni,NM,Cibola County,,US,35.08,-108.76
87328,PO BOX,0,Navajo,NM,McKinley County,,US,35.89,-109.03
87347,PO BOX,0,Jamestown,NM,McKinley County,,US,35.43,-108.45
87357,PO BOX,0,Pinehill,NM,Cibola County,,US,34.91,-108.31
87364,PO BOX,0,Sheep Springs,NM,San Juan County,,US,36.14,-108.7
87365,PO BOX,0,Smith Lake,NM,McKinley County,,US,35.77,-107.98
87375,PO BOX,0,Yatahey,NM,McKinley County,,US,35.61,-108.71
87401,STANDARD,0,Farmington,NM,San Juan County,,US,36.75,-108.18
87402,STANDARD,0,Farmington,NM,San Juan County,,US,36.78,-108.14
87410,STANDARD,0,Aztec,NM,San Juan County,,US,36.82,-108
87412,STANDARD,0,Blanco,NM,San Juan County,,US,36.7,-107.48
87413,STANDARD,0,Bloomfield,NM,San Juan County,,US,36.71,-107.97
87415,STANDARD,0,Flora Vista,NM,San Juan County,,US,36.8,-108.08
87416,STANDARD,0,Fruitland,NM,San Juan County,,US,36.73,-108.39
87417,STANDARD,0,Kirtland,NM,San Juan County,,US,36.73,-108.34
87418,STANDARD,0,La Plata,NM,San Juan County,,US,36.92,-108.19
87419,STANDARD,0,Navajo Dam,NM,San Juan County,,US,36.8,-107.61
87420,STANDARD,0,Shiprock,NM,San Juan County,,US,36.79,-108.69
87421,STANDARD,0,Waterflow,NM,San Juan County,,US,36.77,-108.51
87455,PO BOX,0,Newcomb,NM,San Juan County,,US,36.28,-108.7
87461,PO BOX,0,Sanostee,NM,San Juan County,,US,36.43,-108.87
87499,PO BOX,0,Farmington,NM,San Juan County,,US,36.34,-108.22
87501,STANDARD,0,Santa Fe,NM,Santa Fe County,,US,35.74,-105.86
87502,PO BOX,0,Santa Fe,NM,Santa Fe County,,US,35.67,-105.95
87503,UNIQUE,0,Santa Fe,NM,Santa Fe County,,US,35.67,-105.95
87504,PO BOX,0,Santa Fe,NM,Santa Fe County,,US,35.67,-105.95
87505,STANDARD,0,Santa Fe,NM,Santa Fe County,,US,35.67,-105.95
87506,STANDARD,0,Santa Fe,NM,Santa Fe County,,US,35.81,-105.98
87507,STANDARD,0,Santa Fe,NM,Santa Fe County,,US,35.6,-106.11
87508,STANDARD,0,Santa Fe,NM,Santa Fe County,,US,35.53,-105.97
87509,UNIQUE,0,Santa Fe,NM,Santa Fe County,,US,35.67,-105.95
87510,STANDARD,0,Abiquiu,NM,Rio Arriba County,,US,36.2,-106.31
87511,PO BOX,0,Alcalde,NM,Rio Arriba County,,US,36.11,-105.93
87512,PO BOX,0,Amalia,NM,Taos County,,US,36.94,-105.45
87513,PO BOX,0,Arroyo Hondo,NM,Taos County,,US,36.58,-105.69
87514,PO BOX,0,Arroyo Seco,NM,Taos County,,US,36.54,-105.53
87515,PO BOX,0,Canjilon,NM,Rio Arriba County,,US,36.47,-106.43
87516,STANDARD,0,Canones,NM,Rio Arriba County,,US,36.18,-106.43
87517,PO BOX,0,Carson,NM,Taos County,,US,36.39,-105.79
87518,PO BOX,0,Cebolla,NM,Rio Arriba County,,US,36.53,-106.48
87519,PO BOX,0,Cerro,NM,Taos County,,US,36.75,-105.61
87520,STANDARD,0,Chama,NM,Rio Arriba County,,US,36.89,-106.58
87521,STANDARD,0,Chamisal,NM,Taos County,,US,36.17,-105.74
87522,STANDARD,0,Chimayo,NM,Rio Arriba County,,US,35.99,-105.92
87523,PO BOX,0,Cordova,NM,Rio Arriba County,,US,36.01,-105.84
87524,PO BOX,0,Costilla,NM,Taos County,,US,36.97,-105.53
87525,PO BOX,0,Taos Ski Valley,NM,Taos County,,US,36.6,-105.45
87527,PO BOX,0,Dixon,NM,Rio Arriba County,,US,36.19,-105.88
87528,STANDARD,0,Dulce,NM,Rio Arriba County,,US,36.93,-106.99
87529,STANDARD,0,El Prado,NM,Taos County,,US,36.47,-105.62
87530,STANDARD,0,El Rito,NM,Rio Arriba County,,US,36.34,-106.18
87531,STANDARD,0,Embudo,NM,Rio Arriba County,,US,36.2,-105.96
87532,STANDARD,0,Espanola,NM,Santa Fe County,,US,36,-106.06
87533,PO BOX,0,Espanola,NM,Rio Arriba County,,US,36.02,-106.07
87535,STANDARD,0,Glorieta,NM,Santa Fe County,,US,35.58,-105.76
87537,STANDARD,0,Hernandez,NM,Rio Arriba County,,US,36.06,-106.11
87538,STANDARD,0,Ilfeld,NM,San Miguel County,,US,35.49,-105.57
87539,STANDARD,0,La Madera,NM,Rio Arriba County,,US,36.38,-106.04
87540,STANDARD,0,Lamy,NM,Santa Fe County,,US,35.48,-105.87
87543,PO BOX,0,Llano,NM,Taos County,,US,36.14,-105.68
87544,STANDARD,0,Los Alamos,NM,Los Alamos County,,US,35.89,-106.28
87545,UNIQUE,0,Los Alamos,NM,Los Alamos County,,US,35.89,-106.28
87547,STANDARD,0,White Rock,NM,,,US,35.82,-106.2
87548,PO BOX,0,Medanales,NM,Rio Arriba County,,US,36.17,-106.18
87549,STANDARD,0,Ojo Caliente,NM,Rio Arriba County,,US,36.3,-106.04
87551,STANDARD,0,Los Ojos,NM,Rio Arriba County,,US,36.69,-106.67
87552,STANDARD,0,Pecos,NM,San Miguel County,,US,35.57,-105.67
87553,STANDARD,0,Penasco,NM,Taos County,,US,36.17,-105.69
87554,PO BOX,0,Petaca,NM,Rio Arriba County,,US,36.5,-106.01
87556,STANDARD,0,Questa,NM,Taos County,,US,36.71,-105.59
87557,STANDARD,0,Ranchos De Taos,NM,Taos County,,US,36.36,-105.6
87558,PO BOX,0,Red River,NM,Taos County,,US,36.7,-105.4
87560,STANDARD,0,Ribera,NM,San Miguel County,,US,35.37,-105.44
87562,PO BOX,0,Rowe,NM,San Miguel County,,US,35.49,-105.67
87564,PO BOX,0,San Cristobal,NM,Taos County,,US,36.59,-105.63
87565,STANDARD,0,San Jose,NM,San Miguel County,,US,35.41,-105.49
87566,STANDARD,0,Ohkay Owingeh,NM,Rio Arriba County,,US,36.05,-106.07
87567,STANDARD,0,Santa Cruz,NM,Santa Fe County,,US,35.99,-106.02
87569,PO BOX,0,Serafina,NM,San Miguel County,,US,35.35,-105.3
87571,STANDARD,0,Taos,NM,Taos County,,US,36.38,-105.57
87573,STANDARD,0,Tererro,NM,San Miguel County,,US,35.74,-105.67
87574,PO BOX,0,Tesuque,NM,Santa Fe County,,US,35.82,-105.9
87575,STANDARD,0,Tierra Amarilla,NM,Rio Arriba County,,US,36.7,-106.54
87576,STANDARD,0,Trampas,NM,Taos County,,US,36.15,-105.62
87577,PO BOX,0,Tres Piedras,NM,Taos County,,US,36.64,-105.96
87578,PO BOX,0,Truchas,NM,Rio Arriba County,,US,36.04,-105.81
87579,STANDARD,0,Vadito,NM,Taos County,,US,36.19,-105.67
87580,STANDARD,0,Valdez,NM,Taos County,,US,36.57,-105.57
87581,STANDARD,0,Vallecitos,NM,Rio Arriba County,,US,36.49,-106.12
87582,PO BOX,0,Velarde,NM,Rio Arriba County,,US,36.16,-106.02
87583,PO BOX,0,Villanueva,NM,San Miguel County,,US,35.26,-105.36
87592,PO BOX,0,Santa Fe,NM,Santa Fe County,,US,35.67,-105.95
87594,PO BOX,0,Santa Fe,NM,Santa Fe County,,US,35.67,-105.95
87654,UNIQUE,0,Spaceport City,NM,,,US,32.99,-106.97
87701,STANDARD,0,Las Vegas,NM,San Miguel County,,US,35.59,-105.22
87710,PO BOX,0,Angel Fire,NM,Colfax County,,US,36.39,-105.27
87711,STANDARD,0,Anton Chico,NM,Guadalupe County,,US,35.2,-105.14
87712,PO BOX,0,Buena Vista,NM,Mora County,,US,35.91,-105.24
87713,STANDARD,0,Chacon,NM,Mora County,,US,36.14,-105.36
87714,STANDARD,0,Cimarron,NM,Colfax County,,US,36.5,-104.91
87715,STANDARD,0,Cleveland,NM,Mora County,,US,35.99,-105.37
87718,STANDARD,0,Eagle Nest,NM,Colfax County,,US,36.55,-105.26
87722,STANDARD,0,Guadalupita,NM,Mora County,,US,36.13,-105.23
87723,STANDARD,0,Holman,NM,Mora County,,US,36.03,-105.38
87724,STANDARD,0,La Loma,NM,Guadalupe County,,US,35.17,-105.08
87728,STANDARD,0,Maxwell,NM,Colfax County,,US,36.54,-104.54
87729,STANDARD,0,Miami,NM,Colfax County,,US,36.35,-104.79
87730,STANDARD,0,Mills,NM,Harding County,,US,36.15,-104.21
87731,STANDARD,0,Montezuma,NM,San Miguel County,,US,35.76,-105.41
87732,STANDARD,0,Mora,NM,Mora County,,US,35.97,-105.32
87733,STANDARD,0,Mosquero,NM,Harding County,,US,35.77,-103.95
87734,STANDARD,0,Ocate,NM,Mora County,,US,36.17,-105.04
87735,STANDARD,0,Ojo Feliz,NM,Mora County,,US,36.05,-105.11
87736,PO BOX,0,Rainsville,NM,Mora County,,US,35.97,-105.2
87740,STANDARD,0,Raton,NM,Colfax County,,US,36.88,-104.44
87742,STANDARD,0,Rociada,NM,San Miguel County,,US,35.83,-105.42
87743,STANDARD,0,Roy,NM,Harding County,,US,35.94,-104.19
87745,STANDARD,0,Sapello,NM,San Miguel County,,US,35.77,-105.25
87746,STANDARD,0,Solano,NM,San Miguel County,,US,35.84,-104.06
87747,STANDARD,0,Springer,NM,Colfax County,,US,36.36,-104.59
87749,PO BOX,0,Ute Park,NM,Colfax County,,US,36.55,-105.11
87750,STANDARD,0,Valmora,NM,Mora County,,US,35.83,-104.93
87752,STANDARD,0,Wagon Mound,NM,Mora County,,US,36,-104.71
87753,PO BOX,0,Watrous,NM,Mora County,,US,35.79,-104.98
87801,STANDARD,0,Socorro,NM,Socorro County,,US,34.05,-106.9
87820,STANDARD,0,Aragon,NM,Catron County,,US,33.88,-108.53
87821,STANDARD,0,Datil,NM,Catron County,,US,34.14,-107.84
87823,STANDARD,0,Lemitar,NM,Socorro County,,US,34.16,-106.91
87824,PO BOX,0,Luna,NM,Catron County,,US,33.81,-108.95
87825,STANDARD,0,Magdalena,NM,Socorro County,,US,34.11,-107.23
87827,STANDARD,0,Pie Town,NM,Catron County,,US,34.33,-108.28
87828,STANDARD,0,Polvadera,NM,Socorro County,,US,34.21,-106.92
87829,STANDARD,0,Quemado,NM,Catron County,,US,34.31,-108.79
87830,STANDARD,0,Reserve,NM,Catron County,,US,33.7,-108.76
87831,STANDARD,0,San Acacia,NM,Socorro County,,US,34.26,-106.93
87832,STANDARD,0,San Antonio,NM,Socorro County,,US,33.91,-106.86
87901,STANDARD,0,Truth Or Consequences,NM,Sierra County,,US,33.13,-107.24
87930,STANDARD,0,Arrey,NM,Sierra County,,US,32.84,-107.31
87931,STANDARD,0,Caballo,NM,Sierra County,,US,32.97,-107.3
87933,STANDARD,0,Derry,NM,Sierra County,,US,32.79,-107.28
87935,PO BOX,0,Elephant Butte,NM,Sierra County,,US,33.25,-107.23
87936,STANDARD,0,Garfield,NM,Dona Ana County,,US,32.75,-107.26
87937,STANDARD,0,Hatch,NM,Dona Ana County,,US,32.66,-107.15
87939,STANDARD,0,Monticello,NM,Sierra County,,US,33.39,-107.45
87940,STANDARD,0,Rincon,NM,Dona Ana County,,US,32.67,-107.06
87941,STANDARD,0,Salem,NM,Dona Ana County,,US,32.7,-107.21
87942,STANDARD,0,Williamsburg,NM,Sierra County,,US,33.06,-107.35
87943,STANDARD,0,Winston,NM,Sierra County,,US,33.38,-107.74
88001,STANDARD,0,Las Cruces,NM,Dona Ana County,,US,32.29,-106.75
88002,STANDARD,0,White Sands Missile Range,NM,Dona Ana County,,US,32.46,-106.49
88003,PO BOX,0,Las Cruces,NM,Dona Ana County,,US,32.28,-106.75
88004,PO BOX,0,Las Cruces,NM,Dona Ana County,,US,32.22,-106.99
88005,STANDARD,0,Las Cruces,NM,Dona Ana County,,US,32.26,-106.82
88006,PO BOX,0,Las Cruces,NM,Dona Ana County,,US,32.33,-106.75
88007,STANDARD,0,Las Cruces,NM,Dona Ana County,,US,32.44,-106.92
88008,STANDARD,0,Santa Teresa,NM,Dona Ana County,,US,31.84,-106.68
88009,PO BOX,0,Playas,NM,Hidalgo County,,US,32,-108.57
88011,STANDARD,0,Las Cruces,NM,Dona Ana County,,US,32.33,-106.75
88012,STANDARD,0,Las Cruces,NM,Dona Ana County,,US,32.58,-106.77
88013,PO BOX,0,Las Cruces,NM,Dona Ana County,,US,32.31,-106.79
88020,STANDARD,0,Animas,NM,Hidalgo County,,US,31.94,-108.83
88021,STANDARD,0,Anthony,NM,Dona Ana County,,US,31.95,-107.02
88022,STANDARD,0,Arenas Valley,NM,Grant County,,US,32.81,-108.18
88023,STANDARD,0,Bayard,NM,Grant County,,US,32.73,-108.14
88024,PO BOX,0,Berino,NM,Dona Ana County,,US,32.07,-106.64
88025,STANDARD,0,Buckhorn,NM,Grant County,,US,33.03,-108.7
88026,PO BOX,0,Santa Clara,NM,Grant County,,US,32.75,-108.16
88027,PO BOX,0,Chamberino,NM,Dona Ana County,,US,32.04,-106.79
88028,PO BOX,0,Cliff,NM,Grant County,,US,32.96,-108.61
88029,PO BOX,0,Columbus,NM,Luna County,,US,31.82,-107.64
88030,STANDARD,0,Deming,NM,Luna County,,US,32.26,-107.75
88031,PO BOX,0,Deming,NM,Luna County,,US,32.26,-107.75
88032,PO BOX,0,Dona Ana,NM,Dona Ana County,,US,32.39,-106.81
88033,PO BOX,0,Fairacres,NM,Dona Ana County,,US,32.31,-107.06
88034,STANDARD,0,Faywood,NM,Grant County,,US,32.56,-108.02
88036,PO BOX,0,Fort Bayard,NM,Grant County,,US,32.79,-108.14
88038,PO BOX,0,Gila,NM,Grant County,,US,32.96,-108.57
88039,STANDARD,0,Glenwood,NM,Catron County,,US,33.31,-108.88
88040,PO BOX,0,Hachita,NM,Grant County,,US,31.91,-108.32
88041,STANDARD,0,Hanover,NM,Grant County,,US,32.79,-107.91
88042,STANDARD,0,Hillsboro,NM,Sierra County,,US,32.81,-107.58
88043,STANDARD,0,Hurley,NM,Grant County,,US,32.69,-108.13
88044,STANDARD,0,La Mesa,NM,Dona Ana County,,US,32.12,-106.7
88045,STANDARD,0,Lordsburg,NM,Hidalgo County,,US,32.34,-108.7
88046,PO BOX,0,Mesilla,NM,Dona Ana County,,US,32.27,-106.8
88047,STANDARD,0,Mesilla Park,NM,Dona Ana County,,US,32.21,-106.71
88048,STANDARD,0,Mesquite,NM,Dona Ana County,,US,32.16,-106.69
88049,STANDARD,0,Mimbres,NM,Grant County,,US,33.04,-107.92
88051,PO BOX,0,Mule Creek,NM,Grant County,,US,33.12,-108.95
88052,PO BOX,0,Organ,NM,Dona Ana County,,US,32.43,-106.6
88053,PO BOX,0,Pinos Altos,NM,Grant County,,US,32.9,-108.21
88054,PO BOX,0,Radium Springs,NM,Dona Ana County,,US,32.5,-106.92
88055,PO BOX,0,Redrock,NM,Grant County,,US,32.68,-108.73
88056,PO BOX,0,Rodeo,NM,Hidalgo County,,US,31.83,-109.03
88058,PO BOX,0,San Miguel,NM,Dona Ana County,,US,32.15,-106.73
88061,STANDARD,0,Silver City,NM,Grant County,,US,32.78,-108.26
